CustomerID,ProdTaken,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome
200887,0,42,Company Invited,1,32,Small Business,Female,2,3,Standard,5,Divorced,4,1,3,0,1,Senior Manager,28191
204110,0,36,Company Invited,1,9,Small Business,Female,3,4,Deluxe,4,Unmarried,7,0,1,0,1,Manager,23103
204791,0,47,Self Enquiry,1,9,Large Business,Male,3,4,Deluxe,3,Married,4,0,1,0,1,Manager,26057
203900,0,36,Company Invited,1,25,Salaried,Male,4,4,Deluxe,3,Married,3,1,3,1,1,Manager,24367
202026,0,53,Self Enquiry,1,12,Salaried,Male,2,3,Deluxe,3,Single,3,0,5,1,1,Manager,17450
204802,0,36,Company Invited,3,15,Small Business,Female,4,5,Standard,3,Married,6,1,5,1,3,Senior Manager,29055
203749,0,55,Self Enquiry,1,14,Small Business,Female,4,4,Deluxe,3,Married,6,0,3,1,2,Manager,25532
201828,0,36,Company Invited,3,6,Small Business,Female,2,3,Deluxe,3,Unmarried,5,0,1,1,1,Manager,21653
201285,0,46,Company Invited,3,32,Salaried,Male,3,4,Deluxe,4,Unmarried,1,0,4,1,2,Manager,22991
204051,0,40,Self Enquiry,3,11,Salaried,Female,3,5,Deluxe,3,Married,6,0,5,1,2,Manager,24580
204445,0,33,Self Enquiry,1,10,Salaried,Female,3,4,Standard,3,Single,5,0,1,1,1,Senior Manager,29837
200625,0,45,Self Enquiry,3,15,Small Business,Male,3,3,Standard,5,Married,5,1,2,1,0,Senior Manager,25761
200533,0,40,Company Invited,3,11,Salaried,Male,2,4,Standard,5,Divorced,6,1,5,0,1,Senior Manager,25475
202261,1,35,Self Enquiry,3,10,Large Business,Male,2,3,Standard,5,Unmarried,1,1,4,1,1,Senior Manager,24582
200530,0,27,Self Enquiry,1,6,Salaried,Female,3,3,Standard,5,Divorced,2,0,4,1,2,Senior Manager,22412
201956,0,37,Self Enquiry,3,8,Small Business,Male,3,3,Deluxe,3,Married,5,1,3,0,2,Manager,24602
202173,0,38,Company Invited,3,16,Large Business,Female,2,3,Deluxe,3,Single,2,1,3,1,0,Manager,20666
201395,1,31,Company Invited,3,32,Small Business,Male,3,3,Deluxe,3,Married,2,1,3,0,1,Manager,20617
201794,0,30,Self Enquiry,1,34,Small Business,Female,3,3,Deluxe,3,Married,2,0,3,1,2,Manager,20775
203665,0,46,Company Invited,1,7,Salaried,Male,4,5,Standard,3,Married,5,0,1,1,3,Senior Manager,29426
202257,0,55,Company Invited,1,8,Salaried,Male,3,3,Standard,4,Married,4,0,1,0,1,Senior Manager,25976
200556,0,53,Self Enquiry,1,12,Salaried,Male,2,3,Deluxe,3,Single,3,0,5,1,0,Manager,17450
201053,0,57,Self Enquiry,1,6,Salaried,Male,3,1,Deluxe,3,Divorced,1,0,3,1,2,Manager,19900
202972,1,51,Company Invited,3,15,Large Business,Male,3,4,Deluxe,3,Divorced,5,1,5,1,1,Manager,25474
204565,0,48,Self Enquiry,3,9,Small Business,Female,3,4,Deluxe,3,Married,2,1,1,1,2,Manager,23215
202558,0,35,Self Enquiry,1,13,Salaried,Female,3,5,Deluxe,4,Married,8,0,3,0,2,Manager,23183
201465,0,36,Company Invited,1,29,Small Business,Male,2,1,Deluxe,3,Married,5,0,3,0,0,Manager,17571
204398,0,32,Self Enquiry,3,13,Small Business,Male,4,2,Deluxe,3,Married,6,0,5,1,2,Manager,24138
203212,0,41,Self Enquiry,3,33,Small Business,Male,4,4,Deluxe,5,Divorced,3,0,2,1,2,Manager,27074
203747,0,48,Self Enquiry,1,11,Salaried,Female,4,5,Standard,4,Married,2,1,4,1,3,Senior Manager,29011
202583,0,31,Self Enquiry,2,16,Salaried,Male,3,4,Deluxe,3,Divorced,2,1,3,1,2,Manager,25025
203425,1,36,Company Invited,3,25,Small Business,Female,4,4,Deluxe,3,Divorced,2,1,5,1,3,Manager,23292
204386,0,38,Self Enquiry,1,7,Salaried,Female,4,4,Deluxe,4,Married,8,0,1,1,3,Manager,25125
201809,0,27,Self Enquiry,3,14,Small Business,Female,2,3,Deluxe,4,Married,2,0,1,0,1,Manager,21214
200000,1,41,Self Enquiry,3,6,Salaried,Female,3,3,Deluxe,3,Single,1,1,2,1,0,Manager,20993
204598,0,41,Self Enquiry,3,17,Small Business,Male,4,5,Standard,4,Married,4,0,4,0,1,Senior Manager,28383
200167,0,30,Self Enquiry,3,11,Salaried,Female,2,3,Standard,3,Divorced,3,0,4,1,1,Senior Manager,24419
200403,0,41,Self Enquiry,3,6,Small Business,Male,2,2,Standard,5,Divorced,2,0,3,1,1,Senior Manager,23392
204035,0,34,Company Invited,3,29,Small Business,Male,4,4,Deluxe,4,Married,2,0,1,0,1,Manager,24824
204137,0,39,Self Enquiry,3,10,Salaried,Male,4,4,Standard,3,Married,2,0,1,1,2,Senior Manager,29287
204422,0,36,Self Enquiry,1,13,Salaried,Male,3,6,Deluxe,3,Unmarried,3,0,5,0,2,Manager,25324
203543,0,46,Self Enquiry,1,7,Large Business,Male,4,4,Standard,4,Married,3,0,3,1,2,Senior Manager,26119
203600,0,41,Self Enquiry,1,22,Salaried,Female,4,5,Standard,3,Married,3,0,1,1,2,Senior Manager,29113
202607,0,58,Self Enquiry,1,31,Salaried,Male,3,3,Standard,3,Married,5,1,4,1,2,Senior Manager,28117
202175,0,39,Self Enquiry,3,8,Salaried,Male,2,1,Standard,3,Unmarried,1,0,1,0,0,Senior Manager,22880
202820,0,52,Self Enquiry,3,21,Salaried,Female,3,4,Deluxe,3,Divorced,6,0,3,0,2,Manager,23614
201099,0,45,Self Enquiry,1,6,Large Business,Male,3,3,Standard,4,Married,2,0,3,1,1,Senior Manager,22441
203446,0,36,Company Invited,1,25,Salaried,Male,3,4,Standard,3,Unmarried,4,0,3,0,1,Senior Manager,28040
200635,0,35,Self Enquiry,1,15,Salaried,Female,3,4,Standard,3,Divorced,2,1,4,1,1,Senior Manager,25685
201981,0,36,Self Enquiry,1,15,Small Business,Male,2,4,Deluxe,4,Married,3,1,4,0,1,Manager,23847
204334,0,30,Self Enquiry,1,10,Small Business,Male,4,5,Standard,3,Married,3,0,1,0,3,Senior Manager,30613
200324,0,30,Self Enquiry,1,34,Small Business,Female,3,3,Deluxe,3,Divorced,2,0,3,0,2,Manager,20775
203970,0,36,Company Invited,3,6,Salaried,Male,4,4,Standard,5,Married,3,0,4,0,1,Senior Manager,27747
203485,0,29,Self Enquiry,3,12,Small Business,Male,3,4,Deluxe,5,Unmarried,2,0,1,1,1,Manager,27141
203766,0,47,Self Enquiry,1,9,Salaried,Male,3,4,Standard,3,Married,5,0,1,1,2,Senior Manager,27256
204282,1,41,Self Enquiry,3,29,Small Business,Male,4,5,Deluxe,3,Married,4,1,3,1,1,Manager,25058
203245,1,51,Company Invited,3,7,Salaried,Male,3,4,Deluxe,3,Unmarried,5,1,2,0,1,Manager,23406
203488,0,50,Self Enquiry,1,12,Large Business,Male,4,4,Deluxe,3,Divorced,4,0,3,0,1,Manager,25329
201158,0,37,Self Enquiry,1,25,Salaried,Male,2,3,Deluxe,3,Married,4,0,1,0,0,Manager,20768
201526,0,35,Company Invited,3,5,Salaried,Male,3,3,Standard,5,Married,2,0,4,0,0,Senior Manager,24069
201772,0,28,Self Enquiry,1,22,Small Business,Male,3,1,Deluxe,5,Single,1,0,5,0,1,Manager,20661
202916,0,38,Self Enquiry,1,7,Salaried,Female,4,4,Deluxe,4,Divorced,8,0,2,1,2,Manager,25125
202896,0,46,Self Enquiry,3,9,Salaried,Male,4,4,Deluxe,4,Divorced,2,0,5,1,1,Manager,23483
203063,0,34,Self Enquiry,3,7,Small Business,Male,3,2,Deluxe,5,Married,3,0,4,0,1,Manager,22715
203992,0,38,Self Enquiry,1,14,Small Business,Male,2,4,Standard,3,Single,6,0,1,0,1,Senior Manager,32342
200846,0,35,Self Enquiry,1,8,Salaried,Male,2,4,Standard,4,Married,3,0,4,1,0,Senior Manager,25274
204197,0,56,Self Enquiry,1,27,Large Business,Male,3,4,Deluxe,3,Married,5,1,1,0,1,Manager,24093
203735,1,38,Self Enquiry,1,17,Small Business,Male,3,4,Deluxe,5,Unmarried,3,0,4,0,1,Manager,22891
202098,0,37,Self Enquiry,3,22,Small Business,Male,3,4,Deluxe,3,Married,5,0,5,1,0,Manager,21334
200242,0,41,Self Enquiry,1,25,Salaried,Male,2,3,Deluxe,5,Married,3,0,2,1,0,Manager,18072
201816,0,41,Self Enquiry,1,12,Small Business,Male,3,4,Deluxe,4,Single,7,1,3,1,2,Manager,21032
202348,0,42,Company Invited,2,8,Small Business,Male,3,1,Deluxe,5,Married,1,0,1,1,1,Manager,21272
203563,0,39,Self Enquiry,3,21,Salaried,Male,4,4,Deluxe,4,Married,2,0,5,1,3,Manager,28602
204198,0,27,Company Invited,1,18,Small Business,Male,3,4,Deluxe,5,Married,3,1,3,1,1,Manager,23419
203885,0,57,Company Invited,1,7,Salaried,Male,3,4,Deluxe,3,Married,3,0,3,0,1,Manager,24984
203911,0,28,Self Enquiry,1,11,Salaried,Male,3,2,Deluxe,4,Married,3,1,4,1,1,Manager,24820
204796,0,37,Self Enquiry,1,8,Large Business,Female,4,6,Standard,5,Married,4,1,1,1,1,Senior Manager,28930
200378,1,34,Company Invited,3,25,Small Business,Male,3,2,Deluxe,3,Single,1,1,2,1,2,Manager,20304
202904,0,27,Self Enquiry,3,36,Small Business,Male,3,4,Deluxe,3,Married,7,0,5,1,1,Manager,22984
204640,0,32,Company Invited,1,7,Salaried,Female,4,4,Deluxe,5,Married,3,0,5,1,1,Manager,22826
204281,0,51,Self Enquiry,1,17,Large Business,Male,4,5,Standard,3,Single,8,0,5,1,2,Senior Manager,29174
200605,0,38,Company Invited,1,18,Salaried,Male,2,4,Deluxe,5,Married,3,0,5,1,0,Manager,21288
200402,0,30,Self Enquiry,3,18,Large Business,Female,2,3,Deluxe,3,Unmarried,1,0,2,1,0,Manager,21577
203922,0,39,Company Invited,1,30,Salaried,Male,3,5,Standard,3,Unmarried,2,0,3,1,1,Senior Manager,28204
200569,0,36,Company Invited,3,14,Salaried,Male,3,4,Standard,5,Unmarried,2,0,2,0,2,Senior Manager,22587
200375,0,49,Self Enquiry,1,13,Salaried,Male,2,4,Standard,3,Unmarried,1,0,2,1,1,Senior Manager,25965
203909,0,37,Company Invited,1,30,Small Business,Male,3,2,Deluxe,3,Married,6,0,3,0,1,Manager,21249
202721,0,39,Self Enquiry,3,14,Small Business,Female,3,3,Deluxe,5,Married,3,1,3,0,1,Manager,24283
201697,0,29,Company Invited,3,6,Small Business,Female,2,3,Standard,3,Married,2,0,3,1,1,Senior Manager,22918
203095,0,48,Self Enquiry,3,9,Small Business,Female,3,4,Deluxe,3,Divorced,2,1,2,1,1,Manager,23215
204751,0,41,Company Invited,1,16,Small Business,Female,3,4,Standard,3,Single,2,0,4,1,2,Senior Manager,32177
203623,0,35,Self Enquiry,1,10,Salaried,Female,4,4,Deluxe,4,Married,3,0,5,1,3,Manager,24111
200265,0,29,Self Enquiry,3,8,Small Business,Male,3,4,Deluxe,4,Divorced,3,0,4,0,1,Manager,21644
201999,0,38,Self Enquiry,1,6,Salaried,Female,2,1,Deluxe,3,Unmarried,1,0,1,0,0,Manager,22625
201540,0,59,Company Invited,3,6,Salaried,Female,2,4,Deluxe,3,Single,1,0,5,1,0,Manager,20473
201150,0,35,Self Enquiry,1,24,Salaried,Male,2,1,Deluxe,5,Married,2,0,3,0,1,Manager,20208
203718,0,32,Self Enquiry,3,36,Small Business,Female,4,5,Deluxe,3,Married,3,0,3,1,1,Manager,24146
204115,0,50,Company Invited,1,25,Salaried,Male,4,4,Deluxe,3,Married,3,1,1,0,1,Manager,25482
200621,0,36,Self Enquiry,3,6,Salaried,Male,2,3,Deluxe,3,Divorced,2,1,3,1,1,Manager,21201
203839,1,32,Company Invited,3,33,Small Business,Male,4,4,Deluxe,3,Married,3,1,3,0,2,Manager,24295
204241,1,40,Self Enquiry,3,10,Small Business,Female,3,4,Deluxe,3,Married,6,1,4,1,2,Manager,23916
200052,0,44,Self Enquiry,3,6,Small Business,Female,3,3,Deluxe,5,Married,6,1,2,0,0,Manager,20454
201232,0,35,Self Enquiry,1,33,Salaried,Male,2,3,Deluxe,3,Married,3,0,5,0,1,Manager,21883
204497,0,35,Self Enquiry,3,15,Salaried,Female,4,4,Deluxe,5,Married,7,0,1,1,3,Manager,25178
203549,0,34,Self Enquiry,3,15,Salaried,Male,3,4,Deluxe,5,Married,4,0,5,1,1,Manager,25070
203134,0,32,Self Enquiry,1,19,Small Business,Female,3,4,Deluxe,3,Divorced,2,1,4,0,2,Manager,24533
202883,1,32,Company Invited,1,27,Salaried,Male,4,4,Standard,3,Divorced,5,0,3,1,1,Senior Manager,28502
200554,0,27,Self Enquiry,1,13,Small Business,Female,2,4,Deluxe,5,Unmarried,1,0,3,1,0,Manager,21811
202685,0,33,Company Invited,3,33,Small Business,Male,4,4,Deluxe,3,Divorced,2,0,4,1,3,Manager,23143
202352,0,36,Self Enquiry,1,7,Large Business,Female,3,5,Standard,5,Married,3,1,1,1,0,Senior Manager,25252
203684,0,40,Company Invited,1,7,Salaried,Male,4,4,Deluxe,3,Married,3,1,5,1,3,Manager,25150
200855,0,37,Self Enquiry,1,6,Salaried,Female,2,4,Deluxe,3,Divorced,2,0,2,1,1,Manager,21474
202648,1,39,Self Enquiry,1,36,Small Business,Male,4,4,Deluxe,5,Divorced,2,1,3,0,2,Manager,25351
200281,0,42,Self Enquiry,3,6,Salaried,Male,2,3,Deluxe,3,Divorced,2,0,3,1,0,Manager,19907
200557,0,35,Company Invited,1,8,Salaried,Female,3,3,Deluxe,5,Married,3,0,4,0,0,Manager,20093
202727,0,56,Self Enquiry,1,27,Large Business,Male,3,4,Deluxe,3,Divorced,5,1,2,1,2,Manager,24093
201822,0,48,Self Enquiry,3,35,Small Business,Female,3,3,Standard,3,Married,4,0,4,0,1,Senior Manager,27504
203868,0,36,Self Enquiry,1,16,Small Business,Male,3,4,Deluxe,3,Unmarried,3,0,4,0,2,Manager,23776
201893,0,30,Company Invited,3,28,Salaried,Female,3,3,Standard,5,Married,1,0,1,1,1,Senior Manager,23412
200073,0,32,Self Enquiry,1,6,Salaried,Male,3,3,Deluxe,4,Divorced,2,0,3,0,0,Manager,21220
204125,0,31,Company Invited,1,7,Salaried,Male,3,5,Standard,3,Unmarried,3,0,5,1,2,Senior Manager,27152
200078,0,37,Self Enquiry,1,13,Small Business,Male,1,3,Standard,3,Single,5,0,2,0,0,Senior Manager,28664
203332,0,36,Company Invited,3,15,Small Business,Female,4,5,Standard,3,Divorced,6,1,5,1,3,Senior Manager,29055
200677,0,49,Self Enquiry,1,14,Salaried,Female,2,3,Standard,4,Divorced,5,0,4,0,0,Senior Manager,22403
203903,0,30,Self Enquiry,1,20,Salaried,Male,3,5,Deluxe,4,Married,6,1,4,1,1,Manager,22703
201979,0,33,Company Invited,1,12,Salaried,Male,1,3,Deluxe,3,Married,4,0,5,1,0,Manager,22725
201608,0,25,Self Enquiry,3,34,Salaried,Male,2,4,Deluxe,3,Married,3,0,4,1,1,Manager,23639
204013,0,45,Company Invited,1,30,Small Business,Male,4,4,Deluxe,4,Married,6,0,3,0,2,Manager,20720
204883,1,49,Self Enquiry,3,9,Small Business,Male,3,5,Deluxe,4,Unmarried,2,1,1,1,1,Manager,26576
202935,0,44,Company Invited,1,16,Small Business,Male,4,4,Deluxe,3,Married,5,1,3,1,1,Manager,24357
204607,1,37,Self Enquiry,3,10,Salaried,Male,3,5,Standard,3,Married,3,1,1,1,1,Senior Manager,29003
201775,0,36,Company Invited,1,30,Salaried,Female,2,3,Deluxe,4,Married,1,0,3,1,1,Manager,20674
204731,0,37,Company Invited,1,25,Salaried,Male,4,4,Deluxe,3,Unmarried,4,0,3,0,2,Manager,26457
201333,1,46,Self Enquiry,3,16,Salaried,Female,3,3,Standard,4,Married,6,0,1,0,2,Senior Manager,22314
202193,0,46,Self Enquiry,1,13,Small Business,Male,3,3,Standard,3,Married,7,0,1,1,1,Senior Manager,25845
202510,0,37,Company Invited,1,18,Salaried,Male,4,5,Deluxe,4,Unmarried,3,0,4,1,2,Manager,25177
204238,0,31,Self Enquiry,1,35,Small Business,Female,4,4,Deluxe,3,Married,3,0,3,1,3,Manager,24453
204621,0,48,Company Invited,1,23,Small Business,Male,4,2,Deluxe,3,Married,3,1,1,1,1,Manager,23745
201903,0,46,Self Enquiry,3,16,Small Business,Female,3,4,Standard,3,Married,3,1,1,0,0,Senior Manager,24071
201123,0,35,Self Enquiry,1,16,Small Business,Female,2,3,Deluxe,3,Single,4,1,1,1,0,Manager,21142
201530,0,32,Self Enquiry,1,6,Small Business,Male,2,3,Deluxe,3,Married,2,1,4,1,1,Manager,21162
200203,0,40,Self Enquiry,1,25,Small Business,Male,2,3,Deluxe,3,Divorced,1,1,2,1,1,Manager,17741
204050,1,52,Company Invited,1,15,Salaried,Male,3,6,Standard,3,Single,4,0,1,1,1,Senior Manager,29328
202379,1,19,Self Enquiry,3,11,Salaried,Male,3,3,Standard,4,Single,1,1,4,1,0,Senior Manager,17994
200702,0,30,Self Enquiry,3,14,Salaried,Male,3,3,Standard,3,Married,6,0,3,1,0,Senior Manager,22264
202961,0,26,Self Enquiry,3,15,Salaried,Male,3,3,Deluxe,4,Divorced,2,0,4,0,1,Manager,23529
